# Time,Rho,NinA,NinB,NoutB,Nrec
2.100000000000000130e-02,5.895135782608175207e-23,2.951691443295880291e+00,3.247645068376979385e-03,6.845773726724585592e-07,1.467879046685993710e-11
2.199999999999999872e-02,5.895135782608175207e-23,3.092051163518996670e+00,3.556760916311950318e-03,7.823438383595832759e-07,2.222093171440064909e-11
2.299999999999999961e-02,5.895135782608175207e-23,3.232392990772869901e+00,3.879902450267215617e-03,8.889926569613033245e-07,3.276639617979526781e-11
2.400000000000000050e-02,5.895135782608175207e-23,3.372716927338485604e+00,4.217067495648204462e-03,1.004909299747933337e-06,4.719966673292219619e-11
2.500000000000000139e-02,5.895135782608175207e-23,3.513022975496536748e+00,4.568253878148185662e-03,1.130479178223531655e-06,6.657267804257572675e-11
2.600000000000000228e-02,5.895135782608175207e-23,3.653311137527426755e+00,4.933459423748238169e-03,1.266087644133811413e-06,9.213017183355987909e-11
2.699999999999999969e-02,5.895135782608175207e-23,3.793581415711266835e+00,5.312681958717205971e-03,1.412119989474050652e-06,1.253241382073611103e-10
2.800000000000000058e-02,5.895135782608175207e-23,3.933833812327879986e+00,5.705919309611667302e-03,1.568961446497001498e-06,1.678279484622180654e-10
2.900000000000000147e-02,5.895135782608175207e-23,4.074068329656795662e+00,6.113169303275893876e-03,1.736997187720797632e-06,2.215539338067174201e-10
2.999999999999999889e-02,5.895135782608175207e-23,4.214284969977255990e+00,6.534429766841817061e-03,1.916612325936861769e-06,2.886712201870978145e-10
3.099999999999999978e-02,5.895135782608175207e-23,4.354483735568209113e+00,6.969698527728983642e-03,2.108191914217812499e-06,3.716166247613728321e-10
3.200000000000000067e-02,5.895135782608175207e-23,4.494664628708315846e+00,7.418973413644532403e-03,2.312120945925366892e-06,4.731151275336742888e-10
3.300000000000000155e-02,5.895135782608175207e-23,4.634827651675943905e+00,7.882252252583142951e-03,2.528784354718245857e-06,5.961839808151126160e-10
3.400000000000000244e-02,5.895135782608175207e-23,4.774972806749172349e+00,8.359532872827007965e-03,2.758567014560077804e-06,7.441571273375302682e-10
3.500000000000000333e-02,5.895135782608175207e-23,4.915100096205789804e+00,8.850813102945791558e-03,3.001853739727300195e-06,9.206880291458219336e-10
3.600000000000000422e-02,5.895135782608175207e-23,5.055209522323291793e+00,9.356090771796594582e-03,3.259029284817058970e-06,1.129769458202645087e-09
3.699999999999999817e-02,5.895135782608175207e-23,5.195301087378887850e+00,9.875363708523916470e-03,3.530478344755110517e-06,1.375738129718229187e-09
3.799999999999999906e-02,5.895135782608175207e-23,5.335374793649493519e+00,1.040862974255962227e-02,3.816585554803718141e-06,1.663289428688585888e-09
3.899999999999999994e-02,5.895135782608175207e-23,5.475430643411737464e+00,1.095588670362289581e-02,4.117735490569552759e-06,1.997483620652929235e-09
4.000000000000000083e-02,5.895135782608175207e-23,5.615468638941953472e+00,1.151713242172021714e-02,4.434312668011587249e-06,2.383760915836319396e-09
4.100000000000000172e-02,5.895135782608175207e-23,5.755488782516189339e+00,1.209236472714531052e-02,4.766701543448993338e-06,2.827942604199052160e-09
4.200000000000000261e-02,5.895135782608175207e-23,5.895491076410200648e+00,1.268158145047912355e-02,5.115286513569038068e-06,3.336245386162773112e-09
4.300000000000000350e-02,5.895135782608175207e-23,6.035475522899454326e+00,1.328478042258976824e-02,5.480451915434974753e-06,3.915285767288878740e-09
4.399999999999999745e-02,5.895135782608175207e-23,6.175442124259125087e+00,1.390195947463251057e-02,5.862582026493936478e-06,4.572087549604476272e-09
4.499999999999999833e-02,5.895135782608175207e-23,6.315390882764099878e+00,1.453311643804971326e-02,6.262061064584827063e-06,5.314088508021086582e-09
4.599999999999999922e-02,5.895135782608175207e-23,6.455321800688975209e+00,1.517824914457080974e-02,6.679273187946217945e-06,6.149145163362845660e-09
4.700000000000000011e-02,5.895135782608175207e-23,6.595234880308056269e+00,1.583735542621225734e-02,7.114602495224228129e-06,7.085541519336403108e-09
4.800000000000000100e-02,5.895135782608175207e-23,6.735130123895357812e+00,1.651043311527752161e-02,7.568433025480417689e-06,8.131989539833738947e-09
4.900000000000000189e-02,5.895135782608175207e-23,6.875007533724608599e+00,1.719748004435700181e-02,8.041148758199682112e-06,9.297634119866415736e-09
5.000000000000000278e-02,5.895135782608175207e-23,7.014867112069243404e+00,1.789849404632803259e-02,8.533133613298122082e-06,1.059206302743405222e-08
5.100000000000000366e-02,5.895135782608175207e-23,7.154708861202407455e+00,1.861347295435483370e-02,9.044771451130953076e-06,1.202530391165055544e-08
5.200000000000000455e-02,5.895135782608175207e-23,7.294532783396960873e+00,1.934241460188845796e-02,9.576446072500359897e-06,1.360783100244589289e-08
5.299999999999999850e-02,5.895135782608175207e-23,7.434338880925467130e+00,2.008531682266677040e-02,1.012854121866341389e-05,1.535056593711488126e-08
5.399999999999999939e-02,5.895135782608175207e-23,7.574127156060206367e+00,2.084217745071441710e-02,1.070144057133992495e-05,1.726488418644294541e-08
5.500000000000000028e-02,5.895135782608175207e-23,7.713897611073164740e+00,2.161299432034276963e-02,1.129552775272034602e-05,1.936261082300916471e-08
5.600000000000000117e-02,5.895135782608175207e-23,7.853650248236039744e+00,2.239776526614990770e-02,1.191118632547364201e-05,2.165603146422654677e-08
5.700000000000000205e-02,5.895135782608175207e-23,7.993385069820240219e+00,2.319648812302056023e-02,1.254879979275517065e-05,2.415788574144244546e-08
5.800000000000000294e-02,5.895135782608175207e-23,8.133102078096886345e+00,2.400916072612608795e-02,1.320875159821456153e-05,2.688137316145002922e-08
5.900000000000000383e-02,5.895135782608175207e-23,8.272801275336805205e+00,2.483578091092444179e-02,1.389142512600359690e-05,2.984015357797034446e-08
5.999999999999999778e-02,5.895135782608175207e-23,8.412482663810537886e+00,2.567634651316011429e-02,1.459720370078408575e-05,3.304834818118252219e-08
6.099999999999999867e-02,5.895135782608175207e-23,8.552146245788334156e+00,2.653085536886411883e-02,1.532647058773573944e-05,3.652053794940002344e-08
6.199999999999999956e-02,5.895135782608175207e-23,8.691792023540154233e+00,2.739930531435395139e-02,1.607960899256404239e-05,4.027176938252524129e-08
6.300000000000000044e-02,5.895135782608175207e-23,8.831419999335674120e+00,2.828169418623354553e-02,1.685700206150813791e-05,4.431754832621664262e-08
6.400000000000000133e-02,5.895135782608175207e-23,8.971030175444269616e+00,2.917801982139322722e-02,1.765903288134868364e-05,4.867384638055228265e-08
6.500000000000000222e-02,5.895135782608175207e-23,9.110622554135039408e+00,3.008828005700970101e-02,1.848608447941573737e-05,5.335709604551084544e-08
6.600000000000000311e-02,5.895135782608175207e-23,9.250197137676780201e+00,3.101247273054599796e-02,1.933853982359661755e-05,5.838419259525836290e-08
6.700000000000000400e-02,5.895135782608175207e-23,9.389753928338015143e+00,3.195059567975144788e-02,2.021678182234378404e-05,6.377249385113828952e-08
6.800000000000000488e-02,5.895135782608175207e-23,9.529292928386961847e+00,3.290264674266162037e-02,2.112119332468269525e-05,6.953981940750964654e-08
6.900000000000000577e-02,5.895135782608175207e-23,9.668814140091562592e+00,3.386862375759833177e-02,2.205215712021968208e-05,7.570444931625388737e-08
7.000000000000000666e-02,5.895135782608175207e-23,9.808317565719459452e+00,3.484852456316955838e-02,2.301005593914980506e-05,8.228512512869202064e-08
7.100000000000000755e-02,5.895135782608175207e-23,9.947803207538012060e+00,3.584234699826942955e-02,2.399527245226473852e-05,8.930104519240557662e-08
7.200000000000000844e-02,5.895135782608175207e-23,1.008727106781429050e+01,3.685008890207819993e-02,2.500818927096061070e-05,9.677186958724634341e-08
7.299999999999999545e-02,5.895135782608175207e-23,1.022672114881507532e+01,3.787174811406215230e-02,2.604918894724589135e-05,1.047177120228298136e-07
7.399999999999999634e-02,5.895135782608175207e-23,1.036615345280685396e+01,3.890732247397367394e-02,2.711865397374924540e-05,1.131591463868972024e-07
7.499999999999999722e-02,5.895135782608175207e-23,1.050556798205583142e+01,3.995680982185107616e-02,2.821696678372737652e-05,1.221171971992589761e-07
7.599999999999999811e-02,5.895135782608175207e-23,1.064496473882791783e+01,4.102020799801869150e-02,2.934450975107291462e-05,1.316133443790022511e-07
7.699999999999999900e-02,5.895135782608175207e-23,1.078434372538874086e+01,4.209751484308674185e-02,3.050166519032225946e-05,1.416695202351547988e-07
7.799999999999999989e-02,5.895135782608175207e-23,1.092370494400363334e+01,4.318872819795137319e-02,3.168881535666345122e-05,1.523081057646777603e-07
7.900000000000000078e-02,5.895135782608175207e-23,1.106304839693764208e+01,4.429384590379454451e-02,3.290634244594399711e-05,1.635519313334953163e-07
8.000000000000000167e-02,5.895135782608175207e-23,1.120237408645552613e+01,4.541286580208404866e-02,3.415462859467878942e-05,1.754242755705490729e-07
8.100000000000000255e-02,5.895135782608175207e-23,1.134168201482175498e+01,4.654578573457346380e-02,3.543405588005787114e-05,1.879488601873163395e-07
8.200000000000000344e-02,5.895135782608175207e-23,1.148097218430050859e+01,4.769260354330210477e-02,3.674500631995438789e-05,2.011498512059915969e-07
8.300000000000000433e-02,5.895135782608175207e-23,1.162024459715567737e+01,4.885331707059497458e-02,3.808786187293236705e-05,2.150518569571431733e-07
8.400000000000000522e-02,5.895135782608175207e-23,1.175949925565086751e+01,5.002792415906279211e-02,3.946300443825461217e-05,2.296799255302176063e-07
8.500000000000000611e-02,5.895135782608175207e-23,1.189873616204939211e+01,5.121642265160184643e-02,4.087081585589050914e-05,2.450595407455694357e-07
8.600000000000000699e-02,5.895135782608175207e-23,1.203795531861427470e+01,5.241881039139408005e-02,4.231167790652396127e-05,2.612166259612422561e-07
8.700000000000000788e-02,5.895135782608175207e-23,1.217715672760825818e+01,5.363508522190693628e-02,4.378597231156112097e-05,2.781775337818544679e-07
8.799999999999999489e-02,5.895135782608175207e-23,1.231634039129378699e+01,5.486524498689343554e-02,4.529408073313835863e-05,2.959690533403773065e-07
8.899999999999999578e-02,5.895135782608175207e-23,1.245550631193302671e+01,5.610928753039202965e-02,4.683638477413000115e-05,3.146183992037550031e-07
8.999999999999999667e-02,5.895135782608175207e-23,1.259465449178784446e+01,5.736721069672667123e-02,4.841326597815628045e-05,3.341532165650278632e-07
9.099999999999999756e-02,5.895135782608175207e-23,1.273378493311982673e+01,5.863901233050668182e-02,5.002510582959108555e-05,3.546015745436307262e-07
9.199999999999999845e-02,5.895135782608175207e-23,1.287289763819027044e+01,5.992469027662679359e-02,5.167228575356986366e-05,3.759919663076289250e-07
9.299999999999999933e-02,5.895135782608175207e-23,1.301199260926018297e+01,6.122424238026705906e-02,5.335518711599745360e-05,3.983533048536628706e-07
9.400000000000000022e-02,5.895135782608175207e-23,1.315106984859028039e+01,6.253766648689283725e-02,5.507419122355591910e-05,4.217149243922904488e-07
9.500000000000000111e-02,5.895135782608175207e-23,1.329012935844099985e+01,6.386496044225470348e-02,5.682967932371239573e-05,4.461065738636535057e-07
9.600000000000000200e-02,5.895135782608175207e-23,1.342917114107247833e+01,6.520612209238857426e-02,5.862203260472692427e-05,4.715584172052331684e-07
9.700000000000000289e-02,5.895135782608175207e-23,1.356819519874457391e+01,6.656114928361545058e-02,6.045163219566030441e-05,4.981010313204024690e-07
9.800000000000000377e-02,5.895135782608175207e-23,1.370720153371685512e+01,6.793003986254152193e-02,6.231885916638191453e-05,5.257654022308998835e-07
9.900000000000000466e-02,5.895135782608175207e-23,1.384619014824859384e+01,6.931279167605813862e-02,6.422409452757756542e-05,5.545829240698367540e-07
1.000000000000000056e-01,5.895135782608175207e-23,1.398516104459878662e+01,7.070940257134164519e-02,6.616771923075731327e-05,5.845853971841280758e-07
1.010000000000000064e-01,5.895135782608175207e-23,1.412411422502613512e+01,7.211987039585353310e-02,6.815011416826334729e-05,6.158050241530872377e-07
1.020000000000000073e-01,5.895135782608175207e-23,1.426304969178905502e+01,7.354419299734021864e-02,7.017166017327772817e-05,6.482744097069372183e-07
1.030000000000000082e-01,5.895135782608175207e-23,1.440196744714566712e+01,7.498236822383312628e-02,7.223273801983034342e-05,6.820265557849780135e-07
1.040000000000000091e-01,5.895135782608175207e-23,1.454086749335381334e+01,7.643439392364863305e-02,7.433372842280664588e-05,7.170948626706376799e-07
1.049999999999999961e-01,5.895135782608175207e-23,1.467974983267104960e+01,7.790026794538799926e-02,7.647501203795550059e-05,7.535131218901369926e-07
1.059999999999999970e-01,5.895135782608175207e-23,1.481861446735463517e+01,7.937998813793731290e-02,7.865696946189705888e-05,7.913155205373186547e-07
1.069999999999999979e-01,5.895135782608175207e-23,1.495746139966154509e+01,8.087355235046753132e-02,8.087998123213051033e-05,8.305366326589137418e-07
1.079999999999999988e-01,5.895135782608175207e-23,1.509629063184846842e+01,8.238095843243439798e-02,8.314442782704206528e-05,8.712114203022793177e-07
1.089999999999999997e-01,5.895135782608175207e-23,1.523510216617180646e+01,8.390220423357835910e-02,8.545068966591255776e-05,9.133752308611293210e-07
1.100000000000000006e-01,5.895135782608175207e-23,1.537389600488767094e+01,8.543728760392466093e-02,8.779914710892544149e-05,9.570637947297655438e-07
1.110000000000000014e-01,5.895135782608175207e-23,1.551267215025188762e+01,8.698620639378316921e-02,9.019018045717455548e-05,1.002313222468364984e-06
1.120000000000000023e-01,5.895135782608175207e-23,1.565143060451999268e+01,8.854895845374838315e-02,9.262416995267195739e-05,1.049160003609722602e-06
1.130000000000000032e-01,5.895135782608175207e-23,1.579017136994723280e+01,9.012554163469946311e-02,9.510149577835575688e-05,1.097641002119053401e-06
1.140000000000000041e-01,5.895135782608175207e-23,1.592889444878857752e+01,9.171595378780006413e-02,9.762253805809792189e-05,1.147793456568615573e-06
1.150000000000000050e-01,5.895135782608175207e-23,1.606759984329869795e+01,9.332019276449844691e-02,1.001876768567120713e-04,1.199654978292528629e-06
1.160000000000000059e-01,5.895135782608175207e-23,1.620628755573197921e+01,9.493825641652735292e-02,1.027972921799613626e-04,1.253263546648668246e-06
1.170000000000000068e-01,5.895135782608175207e-23,1.634495758834252754e+01,9.657014259590392113e-02,1.054517639745662709e-04,1.308657508052419990e-06
1.180000000000000077e-01,5.895135782608175207e-23,1.648360994338415253e+01,9.821584915492978518e-02,1.081514721282124088e-04,1.365875574678648340e-06
1.190000000000000085e-01,5.895135782608175207e-23,1.662224462311037243e+01,9.987537394619094844e-02,1.108967964695583192e-04,1.424956820177612831e-06
1.199999999999999956e-01,5.895135782608175207e-23,1.676086162977443905e+01,1.015487148225577702e-01,1.136881167682433761e-04,1.485940680012572518e-06
1.209999999999999964e-01,5.895135782608175207e-23,1.689946096562929156e+01,1.032358696371848683e-01,1.165258127348954966e-04,1.548866947210626774e-06
1.219999999999999973e-01,5.895135782608175207e-23,1.703804263292760268e+01,1.049368362435112167e-01,1.194102640211390141e-04,1.613775771635118857e-06
1.229999999999999982e-01,5.895135782608175207e-23,1.717660663392173603e+01,1.066516124952599648e-01,1.223418502196024717e-04,1.680707655556034338e-06
1.239999999999999991e-01,5.895135782608175207e-23,1.731515297086379590e+01,1.083801962464385066e-01,1.253209508639264416e-04,1.749703454959672011e-06
1.250000000000000000e-01,5.895135782608175207e-23,1.745368164600557748e+01,1.101225853513383701e-01,1.283479454287713318e-04,1.820804373244755127e-06
1.260000000000000009e-01,5.895135782608175207e-23,1.759219266159859529e+01,1.118787776645352450e-01,1.314232133298252458e-04,1.894051964121172325e-06
1.270000000000000018e-01,5.895135782608175207e-23,1.773068601989407966e+01,1.136487710408889407e-01,1.345471339238117083e-04,1.969488125131465830e-06
1.280000000000000027e-01,5.895135782608175207e-23,1.786916172314297313e+01,1.154325633355432340e-01,1.377200865084974440e-04,2.047155098017538268e-06
1.290000000000000036e-01,5.895135782608175207e-23,1.800761977359592336e+01,1.172301524039260079e-01,1.409424503227003466e-04,2.127095463126897912e-06
1.300000000000000044e-01,5.895135782608175207e-23,1.814606017350330802e+01,1.190415361017490847e-01,1.442146045462971765e-04,2.209352144500007800e-06
1.310000000000000053e-01,5.895135782608175207e-23,1.828448292511519924e+01,1.208667122850082543e-01,1.475369283002313670e-04,2.293968398123979689e-06
1.320000000000000062e-01,5.895135782608175207e-23,1.842288803068139202e+01,1.227056788099832457e-01,1.509098006465207768e-04,2.380987819895381287e-06
1.330000000000000071e-01,5.895135782608175207e-23,1.856127549245139363e+01,1.245584335332375753e-01,1.543336005882656582e-04,2.470454335480462868e-06
1.340000000000000080e-01,5.895135782608175207e-23,1.869964531267442709e+01,1.264249743116186986e-01,1.578087070696562743e-04,2.562412202695850511e-06
1.350000000000000089e-01,5.895135782608175207e-23,1.883799749359942766e+01,1.283052990022578166e-01,1.613354989759808403e-04,2.656906007201178167e-06
1.360000000000000098e-01,5.895135782608175207e-23,1.897633203747503217e+01,1.301994054625698893e-01,1.649143551336332487e-04,2.753980663244147153e-06
1.370000000000000107e-01,5.895135782608175207e-23,1.911464894654960744e+01,1.321072915502536638e-01,1.685456543101208752e-04,2.853681409108685441e-06
1.380000000000000115e-01,5.895135782608175207e-23,1.925294822307122899e+01,1.340289551232915211e-01,1.722297752140723314e-04,2.956053806323325492e-06
1.390000000000000124e-01,5.895135782608175207e-23,1.939122986928768100e+01,1.359643940399495043e-01,1.759670964952454329e-04,3.061143736896337941e-06
1.400000000000000133e-01,5.895135782608175207e-23,1.952949388744645987e+01,1.379136061587773188e-01,1.797579967445348166e-04,3.168997402326203995e-06
1.410000000000000142e-01,5.895135782608175207e-23,1.966774027979478490e+01,1.398765893386082204e-01,1.836028544939798275e-04,3.279661320708692560e-06
1.420000000000000151e-01,5.895135782608175207e-23,1.980596904857958052e+01,1.418533414385590163e-01,1.875020482167721902e-04,3.393182326748501861e-06
1.430000000000000160e-01,5.895135782608175207e-23,1.994418019604748693e+01,1.438438603180300368e-01,1.914559563272640584e-04,3.509607565787155394e-06
1.440000000000000169e-01,5.895135782608175207e-23,2.008237372444486368e+01,1.458481438367050520e-01,1.954649571809754962e-04,3.628984498488717039e-06
1.449999999999999900e-01,5.895135782608175207e-23,2.022054963601777189e+01,1.478661898545513276e-01,1.995294290746024745e-04,3.751360890071373532e-06
1.459999999999999909e-01,5.895135782608175207e-23,2.035870793301200266e+01,1.498979962318194581e-01,2.036497502460245951e-04,3.876784816914005159e-06
1.469999999999999918e-01,5.895135782608175207e-23,2.049684861767304156e+01,1.519435608290435058e-01,2.078262988743129246e-04,4.005304661090485432e-06
1.479999999999999927e-01,5.895135782608175207e-23,2.063497169224610062e+01,1.540028815070407786e-01,2.120594530797377194e-04,4.136969106731704229e-06
1.489999999999999936e-01,5.895135782608175207e-23,2.077307715897610052e+01,1.560759561269118301e-01,2.163495909237762318e-04,4.271827140764798858e-06
1.499999999999999944e-01,5.895135782608175207e-23,2.091116502010768841e+01,1.581627825500405982e-01,2.206970904091204617e-04,4.409928051981841755e-06
1.509999999999999953e-01,5.895135782608175207e-23,2.104923527788520587e+01,1.602633586380941555e-01,2.251023294796850721e-04,4.551321423711488453e-06
1.519999999999999962e-01,5.895135782608175207e-23,2.118728793455271742e+01,1.623776822530228203e-01,2.295656860206150591e-04,4.696057140425546580e-06
1.529999999999999971e-01,5.895135782608175207e-23,2.132532299235400686e+01,1.645057512570599900e-01,2.340875378582934769e-04,4.844185379194096476e-06
1.539999999999999980e-01,5.895135782608175207e-23,2.146334045353255959e+01,1.666475635127221966e-01,2.386682627603494615e-04,4.995756610750686794e-06
1.549999999999999989e-01,5.895135782608175207e-23,2.160134032033158746e+01,1.688031168828090234e-01,2.433082384356656297e-04,5.150821596855531098e-06
1.559999999999999998e-01,5.895135782608175207e-23,2.173932259499400743e+01,1.709724092304032161e-01,2.480078425343863464e-04,5.309431388211669593e-06
1.570000000000000007e-01,5.895135782608175207e-23,2.187728727976245935e+01,1.731554384188703499e-01,2.527674526479250432e-04,5.471637325169286340e-06
1.580000000000000016e-01,5.895135782608175207e-23,2.201523437687928464e+01,1.753522023118590234e-01,2.575874463089722409e-04,5.637491033104015434e-06
1.590000000000000024e-01,5.895135782608175207e-23,2.215316388858655827e+01,1.775626987733008033e-01,2.624682009915034107e-04,5.807044421380851994e-06
1.600000000000000033e-01,5.895135782608175207e-23,2.229107581712604258e+01,1.797869256674100857e-01,2.674100941107863190e-04,5.980349685007241147e-06
1.610000000000000042e-01,5.895135782608175207e-23,2.242897016473923344e+01,1.820248808586842626e-01,2.724135030233894306e-04,6.157459294778528160e-06
1.620000000000000051e-01,5.895135782608175207e-23,2.256684693366734251e+01,1.842765622119033886e-01,2.774788050271891722e-04,6.338426006393274702e-06
1.630000000000000060e-01,5.895135782608175207e-23,2.270470612615128303e+01,1.865419675921302922e-01,2.826063773613777933e-04,6.523302850627806251e-06
1.640000000000000069e-01,5.895135782608175207e-23,2.284254774443169111e+01,1.888210948647107423e-01,2.877965972064715520e-04,6.712143135484075894e-06
1.650000000000000078e-01,5.895135782608175207e-23,2.298037179074891512e+01,1.911139418952729763e-01,2.930498416843178161e-04,6.905000442080200123e-06
1.660000000000000087e-01,5.895135782608175207e-23,2.311817826734301917e+01,1.934205065497280329e-01,2.983664878581035202e-04,7.101928626827430917e-06
1.670000000000000095e-01,5.895135782608175207e-23,2.325596717645377964e+01,1.957407866942696417e-01,3.037469127323622672e-04,7.302981814299710426e-06
1.680000000000000104e-01,5.895135782608175207e-23,2.339373852032068868e+01,1.980747801953739728e-01,3.091914932529825680e-04,7.508214401733130309e-06
1.690000000000000113e-01,5.895135782608175207e-23,2.353149230118295065e+01,2.004224849197999425e-01,3.147006063072155940e-04,7.717681053053820911e-06
1.700000000000000122e-01,5.895135782608175207e-23,2.366922852127948218e+01,2.027838987345888522e-01,3.202746287236826034e-04,7.931436699698679599e-06
1.710000000000000131e-01,5.895135782608175207e-23,2.380694718284893341e+01,2.051590195070645273e-01,3.259139372723830188e-04,8.149536537076348527e-06
1.720000000000000140e-01,5.895135782608175207e-23,2.394464828812963830e+01,2.075478451048333450e-01,3.316189086647021791e-04,8.372036024736007124e-06
1.730000000000000149e-01,5.895135782608175207e-23,2.408233183935967858e+01,2.099503733957839569e-01,3.373899195534188207e-04,8.598990884423256148e-06
1.740000000000000158e-01,5.895135782608175207e-23,2.421999783877681622e+01,2.123666022480875382e-01,3.432273465327131544e-04,8.830457098688930439e-06
1.750000000000000167e-01,5.895135782608175207e-23,2.435764628861855741e+01,2.147965295301974831e-01,3.491315661381744011e-04,9.066490907227853219e-06
1.759999999999999898e-01,5.895135782608175207e-23,2.449527719112209567e+01,2.172401531108495987e-01,3.551029548468088689e-04,9.307148811477237353e-06
1.769999999999999907e-01,5.895135782608175207e-23,2.463289054852437232e+01,2.196974708590619663e-01,3.611418890770473253e-04,9.552487562352325902e-06
1.779999999999999916e-01,5.895135782608175207e-23,2.477048636306201956e+01,2.221684806441347748e-01,3.672487451887530212e-04,9.802564170944970507e-06
1.789999999999999925e-01,5.895135782608175207e-23,2.490806463697138895e+01,2.246531803356505430e-01,3.734238994832292250e-04,1.005743589976919013e-05
1.799999999999999933e-01,5.895135782608175207e-23,2.504562537248855136e+01,2.271515678034739250e-01,3.796677282032271923e-04,1.031716026234207779e-05
1.809999999999999942e-01,5.895135782608175207e-23,2.518316857184928637e+01,2.296636409177517102e-01,3.859806075329539178e-04,1.058179502231068914e-05
1.819999999999999951e-01,5.895135782608175207e-23,2.532069423728909641e+01,2.321893975489127127e-01,3.923629135980795618e-04,1.085139819383039351e-05
1.829999999999999960e-01,5.895135782608175207e-23,2.545820237104319617e+01,2.347288355676679650e-01,3.988150224657459070e-04,1.112602803529589489e-05
1.839999999999999969e-01,5.895135782608175207e-23,2.559569297534650545e+01,2.372819528450103022e-01,4.053373101445731353e-04,1.140574305533664300e-05
1.849999999999999978e-01,5.895135782608175207e-23,2.573316605243367405e+01,2.398487472522146946e-01,4.119301525846683380e-04,1.169060200316016641e-05
1.859999999999999987e-01,5.895135782608175207e-23,2.587062160453906046e+01,2.424292166608380816e-01,4.185939256776331600e-04,1.198066387372673568e-05
1.869999999999999996e-01,5.895135782608175207e-23,2.600805963389673181e+01,2.450233589427192049e-01,4.253290052565711723e-04,1.227598790277843368e-05
1.880000000000000004e-01,5.895135782608175207e-23,2.614548014274048526e+01,2.476311719699786917e-01,4.321357670960960032e-04,1.257663356749690204e-05
1.890000000000000013e-01,5.895135782608175207e-23,2.628288313330382309e+01,2.502526536150191383e-01,4.390145869123388196e-04,1.288266058223089342e-05
1.900000000000000022e-01,5.895135782608175207e-23,2.642026860781996334e+01,2.528878017505248321e-01,4.459658403629564042e-04,1.319412890108651524e-05
1.910000000000000031e-01,5.895135782608175207e-23,2.655763656852183985e+01,2.555366142494617798e-01,4.529899030471384739e-04,1.351109871385269790e-05
1.920000000000000040e-01,5.895135782608175207e-23,2.669498701764210580e+01,2.581990889850779292e-01,4.600871505056158112e-04,1.383363044695579590e-05
